URL,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=4c064b7152a62560,(주)동진쎄미켐 2021년 2분기 신입 및 경력사원,동진쎄미켐 경기도 화성,,인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|전자·기계·기술·화학·연구개발>섬유·화학>고분자|전자...
https://kr.indeed.com/viewjob?jk=25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
https://kr.indeed.com/viewjob?jk=ae185a03d7b8f71e,"사물인터넷(IoT) 개발, 메카트로닉스 외 신입/경력 정규직",리쉐니에 수원 영통구,,"연구 빅데이터분석 및 AI개발 Python , WebRTC 프로그램개발... AI개발, Python / WebRTC프로그램개발 [우대사항] 전공계열: 공학계열 자격증: Python, Python 교육이수자, 빅데이터, 스마트공..."
https://kr.indeed.com/viewjob?jk=56ae562b9563988d,Cognitive and AI Engineer,IBM 3.9 서울,,"data science skills : Machine Learning, Deep Learning, Watson, Python, R, Spark Web application development skills Required..."
https://kr.indeed.com/viewjob?jk=0321c3889a21e75d,Application Architect,Amazon Web Services Korea LLC 서울,,"C#, Swift, Node.js, Python, Go, or Ruby... JavaScript, C / C ++, C #, Swift, Node.js, Python, Go 또는 Ruby 중 두 개 이상의 언어를 활용한 코딩..."
https://kr.indeed.com/viewjob?jk=3320fb43584e636f,빅데이터시스템 운영 엔지니어,케이티넥스알 서울 서초구,,"eco 활용 경험자• Hive, Hbase, Spark 활용 경험자• 프로그래밍 개발 경험 (Java, Python 등)• Technical architect 수행 경력 0 명 근무조건근무지 : 서울 서초구 효령로 176..."
https://kr.indeed.com/viewjob?jk=c5f5bde0edbca656,[주식회사 엠아이제이] H/W 개발 정규직 사원,엠아이제이 강원도 춘천,"연봉 26,000,000원 - 28,000,000원","가능한 자 필요사항 -신입 및 경력 -전자 회로 해석 가능자 -펌웨어 프로그래밍 언어 경험(C, Java, Python, C++, C#c Visual Basic, JavaScript 등) 학력 -초대졸/대졸 이상 우대사항..."
https://kr.indeed.com/viewjob?jk=ae22088cdea0b40c,(주)아이옵스 소프트웨어 개발자,아이옵스 대전 유성구,,"트스트랩, 웹개발, C++, C#, python, java 등 1개 이상의... 우대사항] - 자바스크립트, 부트스트랩, 웹개발, C++, C#, python, java 등 1개 이상의 개발환경 능숙자 - Windows..."
https://kr.indeed.com/viewjob?jk=e76216e61e1a67d9,기술 지원 엔지니어 - 주말전사,Dataiku 서울특별시,,"이지로 이동 합니다. 직무/산업 직무별(직종) 기술영업(IT.솔루션)기술지원 웹프로그래머웹프로그래머 인공지능(AI).빅데이터R, Python 기계.자동차.조선.철강엔지니어 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=a746de9c7a6168ef,Healthcare Real World Data Analyst 담당자,IQVIA 서울,,"HEOR 전반적인 업무 수행 Qualifications Claims Data 관련 분석 경력자 SAS / Python / R 등 통계 프로그래밍 언어 사용 가능자 통계학 전공자, 통계 및 Epidemiology 관련 석사..."
https://kr.indeed.com/viewjob?jk=3e7b756ca8ec169f,가상화 엔지니어 정규직,다원커리어 서울 서초구,"연봉 40,000,000원 - 50,000,000원",DM/NV 등) 우대사항 1) 정보처리산업기사 이상의 자격을 보유하신 분 2) PowerShell/Bash/ Python 등 System Script 경험이 있는 분 기타정보 1) 삼성전자 반도체 사업장 VMware 가상화...
https://kr.indeed.com/viewjob?jk=e245570d8c9437c9,[더존ICT그룹] 신입 및 경력사원,더존비즈온 3.3 강원도 춘천,,그래머>Ruby|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머...
https://kr.indeed.com/viewjob?jk=247d49c1cf4deea4,데이터 분석 및 데이터 마트 구축,녹십자헬스케어 서울 영등포구,,이터 분석지원자격 1. 대졸 이상 학력 소지자 인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>데이터분석|인터넷·IT·통신·모바일·게임>통신·모바일>플랫폼(VM)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=3d8c890cd0f75b23,Field Code Scanning Architect,Github 서울,,"languages: C, C++, C#, JAVA, JavaScript/TypeScript, Python, Haskell, Ruby and Go. Experience with relational databases..."
https://kr.indeed.com/viewjob?jk=fb624a39a6824f57,2021 상반기 인공지능(AI)/ 머신러닝 경력사원,아프스 서울 서초구,,래밍 경력 2년 이상 -컴퓨터 공학 또는 관련학과 학사 이상 -팀러닝/컴퓨터 비전 관련 논문 독해 가능 - Python 및 1종 이상의 머신러닝 프레임워크 사용가능 [우대사항] 관련분야 실무경력 또는 석사학위 보유 OpenGL...
https://kr.indeed.com/viewjob?jk=d83fc0dd2641f483,전문연구요원 (병역특례) 수시 (AI / SW 분야),딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원",요구 능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제... 경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에...
https://kr.indeed.com/viewjob?jk=0dab895bb99ead05,KAIST 문화기술연구소 비주얼미디어연구실(노준용 교수) 연수연구원 및...,카이스트 4.0 대전 유성구,,"및 비전 분야 박사 학위 소지자 - 컴퓨터 프로그래밍 가능자 (C++, Python 등 ) ※ 콘텐츠 제작 플랫폼 및 프로그램 개발을 위한 논문 구현... 퓨터 프로그래밍 가능자 (C++, Python 등 ) ※ 콘텐츠 제작 플랫..."
https://kr.indeed.com/viewjob?jk=3cf01580ba5eb23a,NLP Researcher,AITRICS 서울,,"Stacks [Back-end] Language: python, golang Python Framework: Django, Bottle [Front... Language: python, golang Python Framework..."
https://kr.indeed.com/viewjob?jk=46a84f9756bee779,실시간 금융거래서비스 IT 개발 및 운영,이지스엔터프라이즈 서울 금천구,,"ㆍ서울특별시 ▶ 우대사항 ㆍJAVA, Spring Framework, oracle 유경험자 ㆍLinux, Python, Github, Open API 유경험자 ▶ 모집인원 ㆍ IT개발(경력)1명 ㆍ IT개발(신입)1명 인터넷..."
https://kr.indeed.com/viewjob?jk=acfa1e921e2fb115,Data Engineer - IBM Garage,IBM 3.9 서울,,"Competitive products Deep skills on Data Warehouse, ETL, Python, Java and related algorithms. Expert Level – SQL, NoSQL..."
https://kr.indeed.com/viewjob?jk=4fb244c694d68981,AIT 스토리 데이터사이언티스트 신입 및 경력직 중,로스토리 서울 서초구,,"셨다면!! 상세 이력서 등록하기 지원양식 커리어 온라인 이력서 직무/산업 직무별(직종) 인공지능(AI).빅데이터인공지능(AI), 빅데이터, Hadoop, R, Python 산업별(업종) 솔루션.ASP.소프트웨어 소프트웨어개발"
https://kr.indeed.com/viewjob?jk=7f7bafa1bdd18282,Sr. Security Consultant,Amazon Web Services Korea LLC 서울,,"skills, eg. Python, Node.js, Javascript... 거나 인프라에 배포해 보신 실무 경험 · 스크립팅 언어 사용 기술 ( Python, Node.js, Javascript, PowerShell, Bash..."
https://kr.indeed.com/viewjob?jk=c08c3a30bbe8dea0,배달로봇 dilly 로봇 소프트웨어 개발자(자율주행) (5년이상),우아한 형제들 서울 송파구,,"ROS2) 기반의 이동로봇 개발 경험이 있는 분 - 컴퓨터 비전, 머신러닝 경험이 있는 분 - C/C++, Python 활용이 가능한 분 - 영어문서작성 및 회화 능력을 갖춘 분 - 다양한 직군과의 원활한 협업 및 의사소통..."
https://kr.indeed.com/viewjob?jk=d69b5a1e60c65ce6,데이터 마케팅 경력사원,LG전자 3.8 서울 영등포구,,"경험 보유자 - 통계/개발 Tool 활용 능력 보유자 (SQL, R, Python, Scalar, Hadoop 등) 3) 우대 사항 - 높은 통계... 운영 경험자 - SQL, R, Python 등 통계 패키지 활용 자격증..."
https://kr.indeed.com/viewjob?jk=c35892a03ccf7332,Data Analyst,뱅크샐러드 서울 영등포구,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어( Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
https://kr.indeed.com/viewjob?jk=5d0ef9b5f9746e74,BootStack APAC Engineering Manager,Canonical - Jobs 서울,,"professional experience of either software delivery using Python, Go, C, C++, Java, or similar... managing operations..."
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/viewjob?jk=5331de34a85a125a,[코그넥스] 딥러닝 연구원 (신입/경력/전문연구요원),코그넥스코리아 서울 서초구,,"network 등) - Deep Learning 방법론에 대한 데모 프로그램 제작 및 제품화 코드 작성 ( Python / C++) - 다양한 종류의 제조업 이미지 데이터에 대한 탐색, 분석 및 전처리 모듈 구현 - 최신..."
https://kr.indeed.com/viewjob?jk=ae2c6294bc277408,Lead Technical Solutions Engineer,MightyHive 서울,,Data Analysis in Python... R Machine... 와 같은 모바일 앱 트래킹 도구들을 위한 모바일 이벤트 트래킹 Python 또는 R 을 활용한 데이터 분석 Machine Learning...
https://kr.indeed.com/viewjob?jk=8df5412c2beb197f,소프트웨어 부문,맥시멈코퍼레이션 경상남도 진주,,"인원 [담당업무] ㆍ업무:위그선 관제프로그램 개발 [C/C++ 개발필수, QT framework 개발우대, Python 개발우대] [자격요건] 경력사항: 신입, 경력(연차무관) 학력사항: 학력무관 직무기술: C/C++ 0 명..."
https://kr.indeed.com/viewjob?jk=ffe6ea49b31384fa,혁신성장 청년인재 집중양성 인공지능 창의융합형 인재 양성과정,에프앤이노에듀 서울,,게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C#|인터넷·IT·통신... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=1502306577f8b10a,"Solutions Architect, Manufacturing Speci...",Amazon Web Services Korea LLC 서울,,"getting hands dirty with code/scripting (e.g., Java, Python, C# / .NET, Node.js). · Business level English for both written..."
https://kr.indeed.com/viewjob?jk=83f36f280c990457,Data Center Operations Engineer,Amzn Corporate Services Korea 서울,,"vendors · Scripting skills - Bash, Python, Perl, etc. · Project coordination... 스크립팅 기술 - Bash, Python, Perl 등 보유자 · 프로젝트..."
https://kr.indeed.com/viewjob?jk=9e1861e691426a98,Field AI Engineer,Graphcore 서울,,"hardware acceleration technologies Experience with Python and C++... depth knowledge of computer architectures, high..."
https://kr.indeed.com/viewjob?jk=ad3dfd853ea7ef40,Credit Risk 모델러,Toss 서울 강남구,,"에 대한 폭넓은 이해와 분석적 능력을 보유하신 분 - SAS, SQL, KnowlegeSEEKER, Python, R 등 Tool사용 가능하신 분 - 원활한 커뮤니케이션 가능하신 분 # 우대 사항 - 바젤 및 IFRS9관련..."
https://kr.indeed.com/viewjob?jk=419692b3ddb34768,Analytics Specialist,MightyHive 서울,,"end languages ( Python, NodeJS, PHP, etc... HTML5 / CSS / JavaScript, 기타 프론트 엔드 언어 ( Python, NodeJS, PHP 등) 등 읽고 쓰는 능력 기본 혜택..."
https://kr.indeed.com/viewjob?jk=385761a6f14de7c6,데이터분석가,RIDI Corp 서울,,"데이터에 기반한 사고 능력 통계 기본 지식 및 모델링에 대한 이해와 활용 가능 데이터 처리 언어 (R, Python, Scala) 사용 경험 우대사항 리디 서비스 사용 경험 통계 모델링 또는 머신러닝 경험 데이터 시각화..."
https://kr.indeed.com/viewjob?jk=f118ad0661f868d0,Sr Field Engineer II,Raytheon Intelligence & Space 경기도 오산 +1 지역,,"Redhat Linux System Administration, UNIX shell/PERL/ python scripting, Cisco network administration, Oracle or Weblogic..."
https://kr.indeed.com/viewjob?jk=89f3e10d77a126bf,Field Service Engineer,Nearfield Instruments 경기도 용인,,"troubleshooting. Preferably to have coding capability (Matlab, Python...etc... data analysis, visualization, and algorithm..."
https://kr.indeed.com/viewjob?jk=b5d0fb51bc768703,Deep Learning Systems Research Engineer...,Qualcomm Korea YH 서울,,"PyTorch, TensorFlow... Good programming skills in Python/C/C++ - Good communication and presentation skills Preferred..."
https://kr.indeed.com/viewjob?jk=7a94b6093a374c8e,Data Scientist,뱅크샐러드 서울 영등포구,,"기반 예측, 모델링 프로젝트 경험자 데이터 분석/모델링을 위한 언어 및 프레임워크 사용에 익숙하신 분 ( Python, R, SQL, Pandas, TensorFlow, Pytorch, Spark 등) 회사 내부 구성원들과..."
https://kr.indeed.com/viewjob?jk=05439002712f8135,차세대 광-무선 가입자망 연구센터 연구전담교수,광주과학기술원 광주 북구,,"분야 PCB Layout 및 제작 분야 -생체신호 관련 신호 분석 및 처리 실무 경험자 MATLAB, Python 등을 이용한 뇌신호 처리 및 분석 가능자 박사학위 소지자 우대사항 ① 국가보훈대상자(취업보호대상자..."
https://kr.indeed.com/viewjob?jk=d158e683dc0b7500,파이썬 개발자 초중급 이상,데이터앤솔루션 서울 서초구,,전형 접수방법 채용시 접수방법: 인크루트 채용시스템 접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=45c29517caedf3cf,[내일애-2차 청년스타트업] (주)웨이센 R&D/경영지원직,웨이센 서울 강남구,,"1) R&D [경력사항] - 신입, 경력1~3년, 관련학과 3년이상 [자격요건] - C, Python, Java 등의 프로그래밍 언어에 능숙하며 문제해결이 가능한 자 - Scipy, Pandas, Numpy 등을 이용한 데이..."
https://kr.indeed.com/viewjob?jk=bc1be4ffc953c21a,Quality Engineer 반월공장 (Precursor & Speci...,Merck KGaA 경기도 안산,,"analysis. Background in programming ( Python, Java script, SQL) is preferred... preferred ( Python, Java script, SQL..."
https://kr.indeed.com/viewjob?jk=5fabc892216e1c62,[Data Science Div - Business Insights De...,PUBG 서울,,"analytics... digital, consumer facing company Knowledge of Python and Spark Experience with large individual customer..."
https://kr.indeed.com/viewjob?jk=6da8f410513fafc2,(주)엘솔루 R&D본부 ASR팀 개발직,㈜엘솔루 서울,,"제공 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, Python 중 하나 이상의 언어사용자 ㆍWeb 개발능력 ㆍ리눅스 사용 경험자... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viewjob?jk=65fbf450de2972b2,[PUBG: NEW STATE] 시네마틱 이펙터,PUBG 서울,,"및 PUBG에 대한 관심과 이해 언리얼 머테리얼/블루프린트 제작에 능숙하신분 RnD 좋아하시는 분 C++, Python 사용 경험자 고용 형태 정규직 근무지 서초 본사 제출 서류 입사지원서 (자유 양식), 경력기술서 및 자기..."
https://kr.indeed.com/viewjob?jk=a7e0d87ee0e9a7b9,Design Verification 엔지니어 (딥러닝 하드웨어 프로세서...,딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원","SoC Design 기능을 디버깅 - Linux Shell, Tcl, Python, Perl 사용 원활 - Linux OS 기반 환경에서 개발 경험... 버깅 - Linux Shell, Tcl, Python, Perl 사용 원활..."
https://kr.indeed.com/viewjob?jk=2da67b89b1d7139b,테크니컬 오디오 디자이너(Technical Audio Designer)...,엔씨소프트 2.7 성남 판교역,,"능력 우대사항 - Wwise 자격증 보유 (101, 201, 251, 301) - 스크립팅 언어 활용 능력 ( Python, Lua, R 등) - 사운드 디버깅, 프로파일링을 활용한 문제 정의와 해결 능력 - C++ 언어 기초..."
https://kr.indeed.com/viewjob?jk=74ab1f408f53ca70,AI/ML Specialist Partner SA,Amazon Web Services Korea LLC 서울,,"Spark and Hadoop. · Experienced in data processing with Python, R & SQL. · Experience with AWS services related to AI/ML..."
https://kr.indeed.com/viewjob?jk=15edcadd124ad99a,매칭 데이터분석,Nexon 성남 분당구,,"최적화 된 모델을 적용하고 평가합니다. 지원자격 [이런 경험을 가진 파티원을 찾습니다.] - SQL, Python 등의 언어를 통해 데이터를 가공한 경험이 있는 분을 찾습니다. - 문제에 적합한 머신러닝 모델을 선택하고..."
https://kr.indeed.com/viewjob?jk=95946773d4816f0d,"머신러닝, 데이터분석 외 경력 정규직",에임즈인터내셔널코리아 서울 강남구,,"혹은 그에 상응하는 실무 경력 - Python 기반의 머신러닝 프레임워크... SQLAlchemy, OpenCV, pytest -Language: Python, SQL -Github, Yona, Git 0 명 근무조건 고용형태..."
https://kr.indeed.com/viewjob?jk=4eff6a88fdd7bb0b,데이터 분석가,스포카 서울 강남구,,"주도적으로 제시하실 수 있는 분을 찾습니다. 우대 사항 1가지 이상의 프로그래밍 언어를 구사하시는 분 Python, R 등의 프로그래밍 언어를 1개 이상 능숙하게 사용 가능하신 분을 선호합니다. 데이터 웨어하우징 인프라..."
https://kr.indeed.com/viewjob?jk=8f63a89550782d70,Solutions Architect for GPU Data center...,NVIDIA 서울,,"Electrical/Computer Engineering. Good Programming Capability with Python, C/C++. Good understanding in fundamental theories..."
https://kr.indeed.com/viewjob?jk=ceb8243bc8ae3c35,[데이터 플랫폼]데이터 엔지니어 (전문연구요원 가능),버즈니 서울,,및 유지보수 이런 분을 찾습니다 관련 업무 경력 최소 3년 이상 있으신 분 (전문연구요원의 경우 경력 무관) Python 및 기반 데이터 플랫폼 개발 경험이 있으신 분 Docker(Contatiner) 기반 시스템 환경 구축...
https://kr.indeed.com/viewjob?jk=a4b72e38fb50bde0,콘텐츠서비스개발- 데이터엔지니어,Nexon 성남 분당구,,"ecosystem 에 대한 이해 - Python, Scala 등의 프로그... 경험이나 운영 경험 - 소프트웨어 빌드 및 배포 자동화 경험 - Python 또는 NodeJS를 활용한 시스템 개발 경험 - 프론트엔드 및 웹..."
https://kr.indeed.com/viewjob?jk=2bbaaacb445f9911,2021-1회 데이터사이언스그룹 박사후연구원,기초과학연구원 대전,,"PNAS, Science, Nature), 다음의 분석언어와 도구를 하나 이상 능숙하게 다룰 수 있는 자( Python/R/Scala/Scikit-learn/Spark/TensorFlow/PyTorch) ㅇ 인원: 4명..."
https://kr.indeed.com/viewjob?jk=687b9e16f739c6bc,데이터 분석 및 컨설팅분야 (경력직),한국정보기술단 과천 과천시,,"데이터 분석 및 컨설팅 분야 ( Python, SAS, 빅데이터) 경력직... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷..."
https://kr.indeed.com/viewjob?jk=a4015a0d112e9569,프론트엔드 정규직,바이오에이아이 서울 강남구,,"프론트 엔드 구현 - DB 구축 - 신규 기능 개발 및 반영, 지속적인 개선 및 유지 보수 자격 조건 - Python, Django - RDBMS 경험 - UI개발 경험 우대 사항 - 딥러닝에 관심있으신 분 - 단위 테스트..."
https://kr.indeed.com/viewjob?jk=9d8f7dfdfc179cb6,IoT 전문가 양성 과정 훈련생,한국산업기술협회 서울 금천구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|전자·기계·기술...
https://kr.indeed.com/viewjob?jk=c88c0631fb47d0b4,Cloud Architect,Oracle 3.8 서울,,"etc. Shell Script, Python or Java Script... development languages... Java and Python Development and operation experience..."
https://kr.indeed.com/viewjob?jk=3d1d443101798487,[2021인턴] AI R&D - Speech AI,엔씨소프트 2.7 성남 판교역,,개발합니다. 지원자격 학력 : 전문학사 이상 필수조건 [ 이런 역량을 갖춘 NC 인턴을 찾습니다! ] - Python을 이용한 프로그래밍 경험이 있으신 분 - 데이터 마이닝/딥러닝/인공지능에 대한 기본 지식이 있으신 분...
https://kr.indeed.com/viewjob?jk=80dea8b8353c3ee0,System Engineer,Toss 서울 강남구,,"# 자격 요건 - Linux 환경에서 대용량 TPS 운영 경험이 있으신 분 - 스크립트 언어(shell, python, Perl, Ruby 등)를 사용하여 인프라 운영이 가능하신 분 - HTTP, TCP/IP 프로토콜에 대한..."
https://kr.indeed.com/viewjob?jk=7d4bc2a107c6669b,Customer Engineer,Microsoft 4.2 서울,,least 5 years welcome experience in model development using python or R. Experience in migrating from one database to another...
https://kr.indeed.com/viewjob?jk=741cc6ac364ea9be,Internal Infra Engineer,Toss 서울 강남구,,분 # 우대 사항 - Nutanix/VMWare 구축 운영 경험이 있으신 분 - Powershell 또는 Python 등을 사용한 시스템 관리 자동화 경험이 있으신 분 - 100명 이상 규모의 L3/L4 네트워크 관리 또는...
https://kr.indeed.com/viewjob?jk=a71ce64111ef635a,"대기업 딥러닝 기반 영상처리 개발자 (박사급, 판교)",인파트너스 서울,,"개발 경험 보유 - Caffe, TensorFlow, Pytorch - Python, C/C++, Docker  C/C++/C# 언어 역량 보유... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=b647e33d03c852bb,[Data Science Div - PUBG Studio Analytic...,PUBG 서울,,"data science and visualization libraries in Python or R Strong oral, organizational, and written communication skills..."
https://kr.indeed.com/viewjob?jk=241ae1e7499c461c,Security Engineer (모의해킹/취약점 점검),Toss 서울 강남구,,"그바운트 경험이 있는 분 - 해킹대회 우승 경력이 있는 분 - 다양한 플랫폼 보안 진단 경험이 있는 분 - Python, C, C++, C#, JAVA 중 프로그래밍 언어에 능숙 하신 분 # 현업 인터뷰 - 결제 산업의 미래..."
https://kr.indeed.com/viewjob?jk=e7bbb39c4e50cf73,[디지털청년일자리 ] 인공지능 신입 개발자 (상세: 영상처리),사로리스 대구 북구,"월급 2,200,000원","직무내용] 영상처리 개발자 모집 - 언어 : Python, C++ - 상세업무 : 차량 인식 등 - 희망 전공 : 컴퓨터공학, 전자공학 관련 공학계 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00..."
https://kr.indeed.com/viewjob?jk=db26147e9223e38a,[L'Oreal Korea] IT Business Analyst,L'Oreal 4.1 서울,,"outcomes Proficiency in SQL Proficiency... least one of Python (preferred), Java, or C++ Strong understanding and hands..."
https://kr.indeed.com/viewjob?jk=73317adae7b3fa61,[2021인턴] AI R&D - Language AI,엔씨소프트 2.7 성남 판교역,,"발합니다. 지원자격 학력 : 전문학사 이상 필수조건 [ 이런 역량을 갖춘 NC 인턴을 찾습니다! ] - Python, Java등 한 가지 이상의 컴퓨터 프로그래밍 언어를 활용할 수 있으신 분 - 머신러닝/딥러닝 기술에 대한..."
https://kr.indeed.com/viewjob?jk=0f7993638aee82bd,Deep Learning Researcher (Intern),Qualcomm Korea YH 서울,,"Adversarial attacks, examples Minimum Qualifications • Python Programming • Deep learning with hands-on experience of deep..."
https://kr.indeed.com/viewjob?jk=d53c1e2dbb7cf02c,Solutions Architect I,Amazon Web Services Korea LLC 서울,,"languages... Ruby, Python and Node... 현대 개발 언어에 대한 실무적 지식: 루비 (Ruby), 파이썬 ( Python), Node.js 등 · 개발자 및 IT 운영자 대상의 신기술 전파에..."
https://kr.indeed.com/viewjob?jk=98fea5db0006587a,SNOW Graphics 담당자,네이버 서울,,"토링, 디자인 패턴, ReactiveX 활용 경험 - Java, Swift(Objective C), Lua, Python 등 다양한 언어 경험 - ML 적용 경험 (Tensorflow 등) 전형절차 및 기타사항 - 접수기간..."
https://kr.indeed.com/viewjob?jk=59db18a2366b2c92,AI 분야 석/박사,LG CNS 3.7 서울,,"이상 (AI 관련 논문 발표) ② AI/딥러닝 알고리즘 연구개발 프로젝트 경험 ③ Ubuntu Linux, Python, Tensorflow, PyTorch 사용 중상급 이상 우대사항(해당 내용 중 1개 이상) ① AI/머신..."
https://kr.indeed.com/viewjob?jk=752a4b5d63eac97c,Back-end Engineer (Python),Soomgo 서울 강남구,,숨고의 백엔드 엔지니어( Python)는 숨고의 기반 기술을 담당하는 매우... 5년 이상의 웹/앱 서비스 백엔드 시스템 개발 경험이 있는 분 • Python 언어를 활용한 개발 경험이 있는 분 • 성능 최적화에 대해 지속적으로...
https://kr.indeed.com/viewjob?jk=eeb9fe1c361f0758,정보보안 담당자,Nexon 성남 분당구,,보안 이벤트 분석 또는 상관관계 이벤트 분석 능력 보유 - OS 및 네트워크 관련 기초 지식 보유 - python 등의 간단한 스크립트 작성 능력보유 - 타인과의 원활한 커뮤니케이션 자세 - 새로운 기술에 대한 적극적...
https://kr.indeed.com/viewjob?jk=9d05b48e020daca2,Solutions Architect II,Amazon Web Services Korea LLC 서울,,"languages... Ruby, Python and Node... 현대 개발 언어에 대한 실무적 지식: 루비 (Ruby), 파이썬 ( Python), Node.js 등 · 개발자 및 IT 운영자 대상의 신기술 전파에..."
https://kr.indeed.com/viewjob?jk=088b5d4f65ea30aa,기업부설연구소 연구원,워너버스이노베이션 안산 상록구,"월급 1,830,000원",후 결정 가능 [장애인채용희망여부] 비희망 [병역특례] - 비희망 [기타 희망내용] - 프로그래밍 스킬( Python/C#/기타언어)- Computer Science에 대한 소양을 가진 분- 문제해결 능력 및 성장 마인드셋...
https://kr.indeed.com/viewjob?jk=cd2ef993ee5c8d3f,지스트 블록체인인터넷경제연구센터 계약직(연구원),광주과학기술원 광주 북구,,록체인 개발 블록체인 하드포크 1) 4년제 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 4) 팀장급은 개발 경험 10년 이상인 자 연구직 1명 우대사...
https://kr.indeed.com/viewjob?jk=9411b70d5e3e9d18,SK 바이오팜 Digital Healthcare 경력직 (신약개발 Big...,SK 바이오팜 경기도,,"Pytorch, Keras 등) 연구 경력 보유 및 관련 논문 이해/ 활용 가능자 - 프로그래밍 언어 ( Python, R 등)를 활용한 OMICS 데이터 통계 분석 기술 보유 - 빅데이터 분석 경험, 유전체/ 의생명 데이..."
https://kr.indeed.com/viewjob?jk=2b7c67c7f1fe78ff,PI&CS Engineer (Process Information & Co...,3M 4.0 전라남도,,"manufacturing applications Experience in language like C#, Python, Java, Java Script(one or more) Be fond of learning..."
https://kr.indeed.com/viewjob?jk=2bc89fb4b05a2c88,[특허톤 참가자격/관련분야 취업연계] 2021년 빅데이터 전문가 양성과정...,한국여성과학기술인지원센터 서울 서대문구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷...
https://kr.indeed.com/viewjob?jk=7df915e1f0f86b2d,Software Architecture 설계 엔지니어,딥엑스 성남 분당구,"연봉 40,000,000원 - 100,000,000원",경험 - Windows/Linux 상에서 C++/ Python 언어 사용 개발 경험 - C++ / Python 언어 사용 개발 경험 - 객체지향 설계에... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=6fc2719750916dd3,Deep Learning Engineer,Intel 4.1 서울,,MxNet - Strong programming skills with C/C++ and Python - Experiences in programming and testing on Linux environment...
https://kr.indeed.com/viewjob?jk=56d9b359cfbbf1de,Software Engineer (Embedded/ Numerical C...,BOEING 서울,,"more than 1+ software languages (e.g. C, C++, C#, Java, Python, Java script, model based engineering and so on) Proper..."
